,home_overall_rating,away_overall_rating,home_team_wins,home_team_draws,home_team_defeats,home_team_goals_diff,away_team_wins,away_team_draws,away_team_defeats,away_team_goals_diff,home_team_wins_against_eachother,home_team_goals_diff_agains_eachother,draws_against_eachother,away_team_wins_against_eachother,away_team_goals_diff_agains_eachother,bet_statistics_home,bet_statistics_draw,bet_statistics_away,Home_Win,Draw,Away_Win
0,711.0,729.0,0,1,0,0,3,1,1,5,0,0,0,0,0,30.419999999999998,30.840000000000003,23.73,1,0,0
0,867.0,768.0,4,1,0,14,2,2,1,0,4,8,1,0,-8,10.81,53.9,108.0,1,0,0
0,750.0,772.0,2,1,2,1,3,1,1,1,1,-5,0,4,5,24.32,31.07,29.14,0,0,1
0,748.0,817.0,1,1,3,-1,2,1,2,0,0,0,1,0,0,30.91,31.95,22.86,1,0,0
0,861.0,758.0,4,1,0,7,3,1,1,5,5,11,0,0,-11,12.500000000000002,52.75,115.0,1,0,0
0,747.0,741.0,2,0,3,-6,0,1,4,-8,2,2,3,0,-2,23.37,31.410000000000004,30.27,1,0,0
0,753.0,750.0,1,2,2,0,0,3,2,-2,2,1,2,1,-1,17.68,34.23,45.82,1,0,0
0,811.0,727.0,1,2,2,1,2,1,2,-3,3,7,1,1,-7,14.569999999999999,40.64,70.92,1,0,0
0,662.0,739.0,2,0,3,-4,2,0,3,-4,0,-1,0,1,1,23.809999999999995,30.92,30.02,0,1,0
0,761.0,736.0,3,1,1,4,3,0,2,-2,2,1,1,2,-1,16.25,35.41,56.379999999999995,1,0,0
0,739.0,759.0,1,1,3,-5,2,2,1,3,1,-4,0,2,4,29.41,32.040000000000006,23.749999999999996,0,0,1
0,732.0,865.0,0,1,4,-8,4,1,0,8,0,-7,0,5,7,111.7,52.25,12.62,0,0,1
0,754.0,756.0,2,2,1,1,2,1,2,2,1,2,0,0,-2,20.96,32.050000000000004,34.91,0,0,1
0,822.0,870.0,1,1,3,-3,4,1,0,12,0,-5,2,3,5,50.28,35.72,16.81,0,1,0
0,729.0,752.0,1,1,3,-6,1,1,3,-1,2,-2,0,3,2,23.84,31.150000000000002,29.88,1,0,0
0,754.0,813.0,0,3,2,-3,1,2,2,-1,1,-4,1,3,4,49.78,36.79,16.64,0,0,1
0,780.0,659.0,3,1,1,1,2,1,2,-2,1,1,0,0,-1,18.14,34.04,43.51,0,1,0
0,763.0,767.0,2,2,1,2,2,1,2,-1,3,1,0,2,-1,20.919999999999998,33.269999999999996,33.85,0,1,0
0,813.0,770.0,2,2,1,1,3,1,1,1,5,7,0,0,-7,15.47,38.9,58.86,1,0,0
0,744.0,800.0,0,1,4,-5,1,1,3,-3,0,-4,2,3,4,30.35,32.43,22.97,0,1,0
0,869.0,751.0,3,2,0,7,3,0,2,4,1,1,0,0,-1,12.26,55.43,122.87,1,0,0
0,761.0,728.0,3,1,1,1,0,1,4,-7,1,-5,1,3,5,15.700000000000001,36.62,61.07,0,1,0
0,660.0,743.0,2,2,1,3,0,2,3,-4,0,0,1,0,0,21.88,31.78,33.2,0,1,0
0,746.0,730.0,3,0,2,-2,2,0,3,-4,2,-2,1,2,2,24.56,31.55,28.799999999999997,0,0,1
0,860.0,724.0,4,1,0,8,1,1,3,-1,2,5,1,0,-5,11.61,66.67,167.17000000000002,1,0,0
0,810.0,749.0,1,2,2,-2,3,0,2,0,2,3,0,3,-3,14.559999999999999,40.010000000000005,71.75,1,0,0
0,732.0,739.0,0,1,4,-7,2,3,0,3,1,-4,1,3,4,30.5,31.47,23.27,0,1,0
0,722.0,864.0,3,0,2,1,4,1,0,10,2,-5,0,3,5,90.03,45.69,13.38,0,0,1
0,743.0,759.0,0,2,3,-4,2,2,1,0,0,-2,3,2,2,32.69,31.080000000000002,22.29,0,0,1
0,761.0,868.0,3,1,1,1,3,2,0,5,0,-14,0,5,14,83.25,41.61,13.969999999999999,0,1,0
0,752.0,749.0,3,0,2,3,0,1,4,-5,1,2,0,0,-2,18.67,32.69,42.63,1,0,0
0,739.0,788.0,0,1,4,-8,3,1,1,3,0,-7,0,3,7,53.72,37.190000000000005,16.13,0,0,1
0,773.0,737.0,1,2,2,-2,1,3,1,2,1,1,0,0,-1,17.740000000000002,33.129999999999995,47.2,0,0,1
0,865.0,768.0,5,0,0,14,0,2,3,-4,4,9,1,0,-9,11.909999999999998,62.3,141.3,1,0,0
0,682.0,773.0,2,0,3,-2,2,2,1,0,1,-2,2,2,2,28.52,31.23,24.979999999999997,0,0,1
0,802.0,815.0,4,1,0,6,2,2,1,0,1,-3,0,4,3,18.23,34.45,42.94,0,0,1
0,737.0,758.0,1,3,1,0,3,0,2,3,0,-2,0,1,2,27.58,31.150000000000002,25.750000000000004,0,1,0
0,750.0,879.0,0,1,4,-6,3,2,0,5,0,-7,1,4,7,93.0,46.29,13.35,0,0,1
0,731.0,738.0,0,2,3,-4,0,1,4,-5,1,-2,1,3,2,22.61,31.7,31.75,0,0,1
0,652.0,744.0,2,3,0,3,3,0,2,-1,1,-4,1,3,4,18.949999999999996,34.23,39.19,1,0,0
0,760.0,733.0,2,2,1,0,0,1,4,-9,2,1,0,1,-1,17.139999999999997,34.91,49.459999999999994,1,0,0
0,757.0,745.0,0,1,4,-9,1,0,4,-5,3,6,1,1,-6,18.150000000000002,33.47,45.089999999999996,1,0,0
0,755.0,742.0,3,1,1,4,3,2,0,4,0,-1,0,1,1,22.28,31.610000000000003,32.269999999999996,1,0,0
0,752.0,861.0,1,1,3,-3,5,0,0,18,0,-5,2,3,5,115.5,51.95,12.6,0,0,1
0,773.0,760.0,2,2,1,1,3,1,1,1,0,-1,4,1,1,24.089999999999993,30.92,29.74,0,1,0
0,754.0,733.0,2,0,3,-3,0,2,3,-3,2,-2,1,2,2,20.880000000000003,32.03,35.14,1,0,0
0,655.0,751.0,0,1,4,-9,0,1,4,-8,2,4,1,0,-4,23.75,31.510000000000005,29.899999999999995,1,0,0
0,876.0,794.0,3,2,0,6,4,0,1,5,5,7,0,0,-7,14.14,42.84,75.25,1,0,0
0,813.0,670.0,2,2,1,0,1,4,0,1,0,0,1,0,0,15.48,37.440000000000005,61.769999999999996,1,0,0
0,771.0,770.0,3,2,0,4,1,1,3,-7,0,-8,2,3,8,20.67,32.34,35.31,1,0,0
0,682.0,771.0,2,2,1,-2,1,3,1,0,1,0,3,1,0,22.47,32.55,31.070000000000004,1,0,0
0,871.0,817.0,5,0,0,17,3,2,0,3,4,6,0,1,-6,13.839999999999998,43.63,81.95,1,0,0
0,737.0,759.0,0,0,5,-7,3,1,1,6,0,-3,0,1,3,32.37,31.48,22.509999999999998,1,0,0
0,675.0,874.0,1,3,1,0,3,2,0,7,0,-1,0,1,1,116.5,53.7,12.450000000000001,0,0,1
0,807.0,760.0,3,0,2,2,0,1,4,-8,3,9,2,0,-9,14.16,41.8,78.84,1,0,0
0,741.0,752.0,1,1,3,-3,3,0,2,-1,1,-2,2,2,2,24.029999999999998,31.1,29.68,0,0,1
0,733.0,653.0,0,2,3,-3,1,0,4,-8,2,2,1,0,-2,22.77,31.560000000000002,31.590000000000003,1,0,0
0,874.0,740.0,4,1,0,10,1,0,4,-4,5,13,0,0,-13,9.959999999999999,73.0,164.0,1,0,0
0,823.0,695.0,3,1,1,1,2,2,1,-2,2,1,2,1,-1,17.51,34.73,45.93,1,0,0
0,745.0,858.0,1,2,2,-1,5,0,0,18,0,-9,0,5,9,75.00999999999999,42.36000000000001,14.169999999999998,0,0,1
0,755.0,769.0,3,0,2,-2,3,2,0,3,2,4,1,2,-4,30.99,32.58,22.42,0,1,0
0,770.0,735.0,1,1,3,-6,1,2,2,-1,1,2,3,1,-2,19.64,33.39,37.62,1,0,0
0,663.0,745.0,1,0,4,-8,1,1,3,-3,0,0,3,0,0,23.12,31.73,30.529999999999998,1,0,0
0,765.0,806.0,2,1,2,3,3,0,2,2,0,-3,0,1,3,31.63,33.21,21.82,1,0,0
0,758.0,735.0,0,1,4,-7,1,2,2,-3,0,0,1,0,0,20.850000000000005,32.11,35.55,1,0,0
0,740.0,772.0,1,0,4,-5,2,0,3,-5,3,1,1,1,-1,24.66,31.92,28.019999999999996,1,0,0
0,738.0,770.0,1,1,3,-2,1,2,2,0,0,-2,3,2,2,23.32,32.129999999999995,29.93,1,0,0
0,772.0,823.0,3,2,0,3,4,0,1,2,3,1,0,2,-1,24.0,31.66,29.11,1,0,0
0,871.0,769.0,5,0,0,14,3,1,1,6,1,2,0,0,-2,10.520000000000001,57.95,122.0,0,1,0
0,674.0,866.0,2,1,2,-3,4,1,0,10,0,-13,0,5,13,95.82,47.23,13.170000000000002,0,0,1
0,738.0,760.0,1,0,4,-5,1,0,4,-6,0,-4,2,3,4,22.2,27.980000000000004,26.02,0,0,1
0,742.0,810.0,1,1,3,-4,2,0,3,-1,0,-1,0,1,1,45.84,34.839999999999996,17.439999999999998,0,0,1
0,751.0,659.0,2,1,2,-3,2,0,3,-1,0,-2,2,1,2,20.62,32.449999999999996,35.46,1,0,0
0,732.0,730.0,0,1,4,-6,1,0,4,-5,0,-5,0,1,5,20.950000000000003,32.23,34.5,1,0,0
0,814.0,679.0,2,0,3,-2,2,0,3,-5,3,5,1,1,-5,14.67,39.47,68.69,0,0,1
0,876.0,862.0,5,0,0,12,4,1,0,10,3,7,2,0,-7,19.57,34.65,36.9,1,0,0
0,750.0,775.0,2,0,3,-3,3,2,0,3,0,-8,1,4,8,30.670000000000005,30.810000000000002,23.5,0,1,0
0,768.0,736.0,2,2,1,4,2,0,3,0,1,1,0,0,-1,17.53,33.86,47.28,1,0,0
0,819.0,739.0,3,0,2,0,2,0,3,-3,1,2,4,0,-2,15.08,38.22,65.15,1,0,0
0,759.0,753.0,1,1,3,-2,3,1,1,3,2,0,1,2,0,20.73,32.239999999999995,34.980000000000004,1,0,0
0,757.0,671.0,2,0,3,-5,2,0,3,-1,2,3,1,0,-3,21.05,31.159999999999997,35.33,1,0,0
0,747.0,751.0,1,2,2,-3,2,2,1,1,2,1,2,1,-1,21.97,31.12,33.3,0,1,0
0,780.0,840.0,1,3,1,-1,2,1,2,-1,3,0,0,2,0,32.269999999999996,30.9,22.71,0,1,0
0,864.0,743.0,3,2,0,8,3,1,1,4,4,7,0,1,-7,12.13,57.56,124.85,1,0,0
0,750.0,816.0,0,4,1,-2,2,1,2,1,1,-3,2,2,3,39.89,33.39,18.979999999999997,1,0,0
0,726.0,715.0,1,1,3,-2,1,1,0,2,0,0,0,0,0,24.119999999999997,30.85,29.74,0,1,0
0,734.0,870.0,3,2,0,3,4,1,0,11,0,-7,2,3,7,82.5,41.1,12.04,0,0,1
0,759.0,717.0,1,1,3,-5,0,1,1,-1,0,0,0,0,0,19.220000000000002,31.7,41.669999999999995,0,1,0
0,677.0,737.0,2,2,1,2,0,1,4,-11,0,-1,1,1,1,18.490000000000002,32.66,43.739999999999995,0,1,0
0,753.0,771.0,3,1,1,3,3,0,2,1,4,5,1,0,-5,19.41,33.85,37.72,0,0,1
0,745.0,758.0,1,0,4,-5,1,1,3,-3,0,-6,2,3,6,16.36,30.87,38.94,0,1,0
0,730.0,824.0,2,0,3,0,3,0,2,0,0,-4,2,3,4,28.28,32.480000000000004,24.23,0,0,1
0,660.0,766.0,2,0,3,-1,3,1,1,5,1,1,0,0,-1,24.34,31.590000000000003,28.78,0,0,1
0,767.0,873.0,2,3,0,2,5,0,0,10,0,-8,2,3,8,100.09,53.97,12.689999999999998,0,0,1
0,668.0,759.0,2,0,3,-4,2,1,2,0,1,-3,1,3,3,19.57,33.599999999999994,37.37,1,0,0
0,732.0,779.0,1,0,4,-4,2,0,3,-3,0,-7,2,3,7,32.64,32.519999999999996,21.7,0,0,1
0,856.0,733.0,3,1,1,4,1,0,4,-5,1,2,0,0,-2,11.629999999999999,72.36,140.0,1,0,0
0,737.0,735.0,0,2,3,-8,2,2,1,1,0,-3,3,2,3,26.139999999999997,31.15,27.02,1,0,0
0,744.0,750.0,2,1,2,-2,1,4,0,2,4,5,1,0,-5,19.71,32.54,38.82,0,1,0
0,840.0,737.0,1,2,2,-2,1,3,1,0,1,3,0,1,-3,14.67,38.650000000000006,74.62,1,0,0
0,728.0,771.0,0,2,1,-1,1,4,0,1,0,0,0,0,0,27.2,31.15,26.0,1,0,0
0,865.0,721.0,4,1,0,10,0,2,3,-4,4,8,0,0,-8,11.549999999999999,66.99000000000001,169.1,1,0,0
0,755.0,851.0,2,3,0,2,4,1,0,11,1,-4,1,3,4,70.85,39.63,14.69,0,1,0
0,822.0,746.0,2,1,2,0,1,2,2,-3,3,1,1,1,-1,14.909999999999998,38.08,70.14,1,0,0
0,715.0,756.0,1,2,0,2,1,2,2,-3,0,0,0,0,0,23.26,31.759999999999998,30.24,0,0,1
0,760.0,867.0,1,1,3,-6,4,1,0,12,0,-9,0,5,9,94.66,44.879999999999995,13.350000000000001,0,1,0
0,764.0,747.0,1,3,1,-1,1,4,0,1,4,7,1,0,-7,19.64,31.93,39.66,0,0,1
0,842.0,718.0,2,2,1,1,1,2,1,1,0,0,0,0,0,14.91,38.379999999999995,69.0,0,1,0
0,744.0,848.0,1,4,0,2,3,2,0,10,0,-12,0,5,12,66.19,40.199999999999996,14.749999999999998,0,0,1
0,728.0,737.0,0,2,3,-7,1,2,2,-6,0,-2,2,2,2,20.669999999999998,30.970000000000002,37.16,0,1,0
0,758.0,680.0,2,1,2,0,1,2,2,-4,2,1,2,1,-1,24.34,30.820000000000004,29.38,0,0,1
0,756.0,827.0,1,2,2,-4,2,1,2,2,1,-6,1,3,6,32.92,31.69,22.02,0,0,1
0,603.0,715.0,1,3,1,1,1,2,1,1,0,0,0,0,0,23.98,30.490000000000002,30.1,1,0,0
0,733.0,745.0,1,3,1,-4,1,3,1,1,2,-3,0,3,3,26.670000000000005,31.11,26.38,0,1,0
0,751.0,603.0,1,2,2,-4,1,3,1,0,2,5,0,0,-5,19.41,33.01,38.71,0,0,1
0,852.0,709.0,3,2,0,9,0,3,2,-6,4,6,0,0,-6,11.53,70.00999999999999,163.76999999999998,1,0,0
0,732.0,753.0,1,3,1,1,1,2,2,-3,0,0,0,0,0,23.009999999999998,31.1,31.07,0,0,1
0,875.0,845.0,3,2,0,9,1,3,1,0,2,0,2,1,0,15.379999999999999,38.79,63.2,1,0,0
0,673.0,761.0,1,4,0,2,1,2,2,-5,3,2,0,2,-2,22.14,31.970000000000002,31.990000000000002,0,0,1
0,822.0,743.0,3,1,1,5,1,1,3,-2,4,6,0,1,-6,13.969999999999999,41.620000000000005,82.25999999999999,0,1,0
0,715.0,771.0,1,2,2,0,1,2,2,-3,0,0,0,0,0,26.27,30.64,27.06,0,0,1
0,765.0,758.0,2,2,1,0,1,1,3,-5,1,-2,1,3,2,23.51,31.070000000000004,30.28,1,0,0
0,753.0,825.0,1,2,2,-3,3,1,1,5,0,-6,0,5,6,31.430000000000003,31.280000000000005,22.83,0,0,1
0,831.0,671.0,1,2,2,-2,1,3,1,1,3,3,1,1,-3,15.139999999999999,38.04,65.17,0,1,0
0,720.0,877.0,1,3,1,0,4,1,0,11,0,0,0,0,0,89.27,44.199999999999996,13.5,0,0,1
0,721.0,746.0,0,2,3,-7,1,3,1,1,3,7,1,0,-7,26.370000000000005,30.830000000000002,26.82,0,0,1
0,737.0,648.0,0,2,3,-3,1,1,3,-1,0,0,0,0,0,22.56,31.240000000000002,31.87,0,1,0
0,762.0,733.0,2,1,2,-4,1,3,1,-4,1,1,2,2,-1,17.69,33.699999999999996,46.68,1,0,0
0,603.0,845.0,2,2,1,1,4,1,0,10,0,-2,1,1,2,72.00999999999999,40.900000000000006,14.45,0,0,1
0,735.0,846.0,1,3,1,0,1,3,1,-1,2,-5,0,3,5,53.89,35.08,16.48,1,0,0
0,750.0,714.0,1,1,3,-4,0,2,3,-7,3,6,1,0,-6,17.46,34.489999999999995,46.89,0,0,1
0,856.0,758.0,4,1,0,8,3,1,1,1,3,4,0,2,-4,11.13,49.6,99.0,1,0,0
0,746.0,747.0,2,2,1,3,0,2,3,-3,2,2,3,0,-2,19.79,32.59,37.809999999999995,0,1,0
0,877.0,765.0,4,1,0,8,1,1,3,-5,5,12,0,0,-12,12.090000000000002,58.2,132.5,1,0,0
0,670.0,720.0,1,3,1,1,1,2,2,-1,0,0,0,0,0,21.15,31.320000000000004,35.05,0,0,1
0,823.0,675.0,3,1,1,5,2,1,2,-2,2,5,0,0,-5,14.419999999999998,40.660000000000004,72.7,1,0,0
0,648.0,765.0,0,2,3,-3,2,2,1,0,0,0,0,0,0,24.95,30.790000000000003,28.459999999999997,0,0,1
0,765.0,840.0,3,1,1,1,4,1,0,8,0,-9,1,4,9,63.85,39.79,14.99,0,0,1
0,762.0,744.0,1,0,4,-10,2,2,1,1,3,4,1,1,-4,17.59,33.79,46.660000000000004,0,1,0
0,843.0,822.0,1,2,2,-2,4,1,0,9,3,1,0,2,-1,23.74,32.07,29.87,1,0,0
0,724.0,649.0,2,1,2,1,0,1,4,-4,0,0,0,0,0,20.54,32.019999999999996,36.18,1,0,0
0,864.0,738.0,4,1,0,12,1,2,2,-1,4,7,1,0,-7,10.42,59.0,133.0,1,0,0
0,738.0,712.0,0,3,2,-2,1,1,3,-5,2,1,1,1,-1,20.17,32.7,36.28,1,0,0
0,758.0,749.0,3,0,2,-2,1,1,3,-3,4,8,1,0,-8,23.25,31.93,30.060000000000002,0,0,1
0,683.0,746.0,2,0,3,-4,1,3,1,1,1,0,0,1,0,25.14,30.650000000000002,28.49,0,0,1
0,660.0,765.0,2,2,1,2,3,0,2,1,2,2,2,0,-2,20.689999999999998,24.47,21.990000000000002,0,0,1
0,747.0,748.0,3,1,1,3,3,0,2,1,1,3,0,1,-3,16.14,22.57,21.34,1,0,0
0,733.0,731.0,1,0,4,-4,2,1,2,0,3,5,1,0,-5,19.15,24.630000000000003,23.86,1,0,0
0,736.0,653.0,2,1,2,1,1,1,3,-3,3,3,1,1,-3,15.42,26.48,31.48,1,0,0
0,734.0,859.0,1,1,3,-3,3,1,1,4,0,-9,0,5,9,63.6,33.58,11.25,1,0,0
0,743.0,789.0,2,2,1,0,3,0,2,0,3,1,1,1,-1,29.04,25.68,16.54,0,0,1
0,806.0,740.0,3,0,2,2,0,0,0,0,0,0,0,0,0,11.09,34.540000000000006,64.94,1,0,0
0,662.0,857.0,1,0,4,-4,5,0,0,10,0,-14,0,5,14,94.15,41.52,10.030000000000001,0,0,1
0,864.0,812.0,4,1,0,7,1,0,4,-5,2,1,2,1,-1,12.38,31.810000000000002,45.44,1,0,0
0,864.0,741.0,3,2,0,5,3,1,1,5,5,13,0,0,-13,9.809999999999999,47.44,92.95,0,1,0
0,745.0,831.0,2,0,3,0,3,1,1,4,0,-6,3,2,6,34.85,27.47,14.46,0,0,1
0,662.0,739.0,0,0,5,-6,3,2,0,3,1,-1,2,1,1,17.46,25.229999999999997,26.79,1,0,0
0,721.0,744.0,1,2,2,-2,1,1,3,-4,2,0,2,1,0,22.84,24.35,20.299999999999997,0,0,1
0,740.0,669.0,1,2,2,-2,2,3,0,3,1,3,3,0,-3,16.689999999999998,25.94,27.939999999999998,1,0,0
0,757.0,757.0,2,1,2,-2,2,1,2,0,1,0,0,1,0,20.85,25.14,21.53,0,0,1
0,726.0,734.0,1,3,1,-2,0,2,3,-4,0,0,0,0,0,18.6,25.32,24.450000000000003,1,0,0
0,744.0,869.0,2,1,2,-2,3,2,0,5,0,-9,1,4,9,72.53999999999999,36.010000000000005,10.82,1,0,0
0,733.0,665.0,0,2,3,-4,1,0,4,-4,0,0,0,0,0,22.5,24.85,20.33,0,0,1
0,735.0,724.0,1,3,1,1,3,1,1,2,0,0,0,0,0,16.08,25.55,30.65,0,1,0
0,755.0,740.0,3,0,2,2,2,0,3,0,1,2,1,0,-2,15.329999999999998,26.11,32.32,0,0,1
0,748.0,660.0,2,2,1,4,2,2,1,-1,2,4,2,1,-4,14.21,27.689999999999998,35.93,0,1,0
0,763.0,858.0,2,0,3,-4,4,1,0,7,0,-11,1,4,11,48.3,30.67,12.330000000000002,0,0,1
0,812.0,721.0,0,0,5,-7,1,1,3,-3,3,3,1,1,-3,10.280000000000001,39.370000000000005,92.65,1,0,0
0,834.0,740.0,4,0,1,5,2,1,2,-1,2,-1,0,3,1,11.23,35.53,58.79,1,0,0
0,851.0,736.0,5,0,0,9,0,1,4,-5,0,0,0,0,0,9.37,53.129999999999995,128.48000000000002,0,1,0
0,863.0,806.0,2,2,1,3,1,0,4,-3,5,8,0,0,-8,12.86,30.21,43.17,1,0,0
0,729.0,833.0,3,1,1,2,4,0,1,8,1,-5,0,3,5,44.35,29.619999999999997,12.870000000000001,0,0,1
0,739.0,667.0,3,0,2,3,1,3,1,1,3,5,1,0,-5,15.68,26.04,31.619999999999997,0,1,0
0,681.0,745.0,2,0,3,-2,1,3,1,1,1,-1,2,2,1,20.13,25.89,21.78,0,1,0
0,719.0,760.0,1,1,3,-5,2,0,3,-3,3,1,1,1,-1,28.33,25.240000000000002,16.84,0,0,1
0,748.0,751.0,1,1,3,-6,2,0,3,-1,1,1,1,0,-1,23.409999999999997,25.33,19.28,0,0,1
0,726.0,746.0,2,2,1,-1,3,0,2,-1,0,-4,2,3,4,21.46,24.57,21.23,1,0,0
0,746.0,754.0,3,0,2,-1,2,1,2,-1,1,-2,0,4,2,20.200000000000003,24.66,22.75,0,1,0
0,737.0,724.0,0,2,3,-3,2,1,2,2,0,0,0,0,0,25.23,24.96,18.4,0,0,1
0,744.0,729.0,3,0,2,3,2,1,2,-1,1,1,0,1,-1,12.540000000000001,29.85,48.3,1,0,0
0,734.0,758.0,0,4,1,-2,1,1,3,-8,3,4,2,0,-4,16.53,26.28,27.830000000000002,1,0,0
0,722.0,852.0,1,1,3,-4,4,1,0,8,0,-5,2,3,5,99.9,43.45,9.94,0,0,1
0,753.0,863.0,2,0,3,-3,2,2,1,3,0,-7,1,4,7,52.07,30.64,12.18,0,0,1
0,807.0,726.0,1,0,4,-2,3,2,0,4,4,8,1,0,-8,10.620000000000001,37.349999999999994,77.45,1,0,0
0,836.0,674.0,4,0,1,6,0,4,1,-1,3,7,1,0,-7,10.770000000000001,36.93000000000001,69.91,1,0,0
0,594.0,748.0,0,3,2,-4,3,0,2,3,0,0,0,0,0,24.28,25.310000000000002,18.68,0,1,0
0,865.0,723.0,2,2,1,3,0,1,4,-6,3,6,2,0,-6,8.690000000000001,75.83,202.61,1,0,0
0,737.0,737.0,1,1,3,-4,0,2,3,-4,0,0,0,0,0,18.45,25.34,24.75,0,0,1
0,724.0,751.0,2,1,2,2,2,1,2,-2,3,2,0,2,-2,15.04,25.98,34.25,1,0,0
0,758.0,801.0,2,2,1,1,2,0,3,1,0,-8,0,5,8,27.740000000000002,26.09,16.4,0,1,0
0,759.0,688.0,1,1,3,-7,2,0,3,-4,1,-5,2,2,5,17.57,25.240000000000002,26.619999999999997,0,1,0
0,836.0,759.0,5,0,0,11,1,4,0,1,3,2,1,1,-2,11.19,35.42,58.67,0,1,0
0,726.0,855.0,3,1,1,2,4,1,0,7,0,-15,0,5,15,68.49000000000001,37.989999999999995,10.74,0,0,1
0,747.0,745.0,2,1,2,-2,1,1,3,-7,0,-8,1,4,8,19.75,24.68,23.3,1,0,0
0,736.0,669.0,1,1,3,-1,0,3,2,-4,0,0,0,0,0,20.200000000000003,24.1,23.200000000000003,1,0,0
0,859.0,865.0,4,1,0,6,3,1,1,7,0,-3,2,3,3,18.759999999999998,25.619999999999997,23.91,1,0,0
0,753.0,835.0,3,1,1,5,4,1,0,10,1,2,1,0,-2,25.6,26.189999999999998,17.56,0,1,0
0,692.0,732.0,1,4,0,1,0,1,4,-8,3,5,0,1,-5,14.06,27.47,37.57,1,0,0
0,739.0,722.0,0,0,5,-10,2,1,2,-2,1,-1,2,2,1,23.34,24.56,19.83,1,0,0
0,743.0,721.0,1,1,3,-5,2,3,0,2,1,-3,1,3,3,18.15,25.450000000000003,25.29,0,1,0
0,804.0,738.0,2,1,2,2,3,1,1,6,4,9,1,0,-9,13.61,27.72,41.349999999999994,1,0,0
0,750.0,721.0,2,1,2,-1,0,1,4,-9,0,-7,1,4,7,16.23,25.52,30.04,1,0,0
0,738.0,838.0,2,1,2,2,3,2,0,9,0,-4,0,1,4,51.769999999999996,30.5,12.21,0,0,1
0,853.0,728.0,4,1,0,7,1,4,0,1,4,7,0,1,-7,9.77,48.42,93.67,1,0,0
0,867.0,725.0,3,0,2,5,1,1,3,-4,5,12,0,0,-12,8.900000000000002,64.75,171.0,1,0,0
0,769.0,770.0,2,3,0,3,2,2,1,3,1,-5,0,2,5,23.060000000000002,25.23,19.700000000000003,0,1,0
0,736.0,751.0,1,0,4,-8,3,1,1,4,1,-4,1,3,4,32.25,25.490000000000002,15.73,0,0,1
0,682.0,665.0,1,2,2,-3,0,3,2,-5,1,1,2,2,-1,16.330000000000002,25.439999999999998,29.770000000000003,1,0,0
0,805.0,738.0,3,1,1,6,0,1,4,-10,2,2,1,2,-2,11.61,32.769999999999996,56.2,0,1,0
0,726.0,799.0,0,2,3,-6,2,2,1,3,0,-12,0,5,12,37.040000000000006,26.769999999999996,14.31,1,0,0
0,770.0,735.0,2,3,0,5,2,1,2,2,1,1,0,0,-1,11.96,31.43,53.56,0,1,0
0,735.0,854.0,0,0,5,-10,4,1,0,7,0,-11,1,4,11,86.9,40.0,10.27,0,1,0
0,748.0,767.0,3,1,1,3,2,3,0,3,2,1,1,2,-1,16.479999999999997,25.740000000000002,28.79,0,0,1
0,738.0,861.0,0,4,1,-2,4,0,1,9,0,-12,1,4,12,66.77,34.46,11.129999999999999,1,0,0
0,664.0,736.0,0,2,3,-6,1,0,4,-6,2,1,2,1,-1,12.94,28.650000000000002,44.31,1,0,0
0,830.0,752.0,3,2,0,6,2,1,2,-1,2,5,3,0,-5,10.65,37.78,74.82,0,1,0
0,661.0,745.0,1,0,4,-7,2,2,1,0,1,-7,0,4,7,23.240000000000002,24.48,19.79,1,0,0
0,754.0,770.0,2,2,1,0,1,4,0,2,0,-4,1,2,4,31.759999999999998,25.51,15.76,0,0,1
0,854.0,829.0,4,1,0,7,2,3,0,4,3,4,1,1,-4,12.030000000000001,25.15,33.7,1,0,0
0,856.0,650.0,3,0,2,6,1,2,2,-1,4,8,1,0,-8,8.26,44.2,99.5,1,0,0
0,760.0,667.0,3,2,0,4,1,1,3,-5,5,6,0,0,-6,15.27,26.45,32.14,1,0,0
0,744.0,751.0,1,0,4,-7,1,3,1,-1,0,-2,3,2,2,28.340000000000003,26.21,16.21,0,1,0
0,750.0,734.0,1,2,2,-3,2,1,2,2,0,-1,0,1,1,15.16,25.950000000000003,33.53,0,1,0
0,769.0,750.0,2,2,1,4,0,1,4,-8,4,8,0,1,-8,10.490000000000002,38.599999999999994,80.63,1,0,0
0,664.0,752.0,1,0,4,-6,3,0,2,2,2,-1,0,3,1,26.15,24.93,17.85,1,0,0
0,735.0,774.0,2,2,1,4,3,2,0,5,1,1,0,0,-1,23.659999999999997,25.009999999999998,19.23,0,1,0
0,671.0,751.0,1,1,3,-4,2,1,2,-1,1,-2,1,3,2,18.92,23.94,25.41,0,1,0
0,772.0,770.0,1,4,0,1,2,2,1,5,1,-3,0,2,3,18.48,21.98,18.85,1,0,0
0,743.0,858.0,0,1,4,-9,3,0,2,7,1,-7,1,3,7,89.5,43.45,10.049999999999999,0,0,1
0,754.0,765.0,2,0,3,-1,1,3,1,-1,4,4,0,1,-4,17.89,24.64,26.479999999999997,1,0,0
0,746.0,671.0,1,3,1,-1,2,0,3,-3,3,5,2,0,-5,15.010000000000002,27.200000000000003,32.45,1,0,0
0,651.0,853.0,1,2,2,-3,4,1,0,8,0,-10,0,5,10,65.93,35.11,11.059999999999999,0,0,1
