,home_team_api_id,away_team_api_id,date,home_overall_rating,away_overall_rating,bet_statistics_home,bet_statistics_draw,bet_statistics_away,Home_Win,Draw,Away_Win
0,8021,1601,2012-03-10 00:00:00,378.0,556.0,0.0,0.0,0.0,0,1,0
0,9748,8639,2012-03-10 00:00:00,858.0,851.0,21.849999999999998,28.000000000000004,26.779999999999998,1,0,0
0,9864,8581,2012-03-10 00:00:00,852.0,801.0,14.150000000000002,34.65,52.8,1,0,0
0,9869,8302,2012-03-10 00:00:00,764.0,845.0,29.65,29.7,19.750000000000004,1,0,0
0,8560,8394,2012-03-10 00:00:00,805.0,791.0,15.91,31.799999999999997,41.129999999999995,1,0,0
0,8603,8633,2012-03-10 00:00:00,799.0,939.0,62.95,39.86,12.879999999999999,0,0,1
0,8674,8277,2012-03-10 00:00:00,762.0,777.0,17.049999999999997,31.049999999999997,33.650000000000006,0,0,1
0,9791,10217,2012-03-10 00:00:00,756.0,742.0,13.059999999999999,37.81,56.65,0,0,1
0,10228,10218,2012-03-10 00:00:00,774.0,705.0,10.53,60.5,114.5,1,0,0
0,9956,9931,2012-03-10 00:00:00,699.0,777.0,0.0,0.0,0.0,0,0,1
0,10179,10191,2012-03-10 00:00:00,725.0,678.0,0.0,0.0,0.0,1,0,0
0,8033,8673,2012-03-10 00:00:00,483.0,614.0,0.0,0.0,0.0,0,0,1
0,9831,8481,2012-03-10 00:00:00,783.0,766.0,18.1,28.4,34.85,0,1,0
0,4087,9874,2012-03-10 00:00:00,764.0,761.0,16.849999999999998,29.999999999999996,38.010000000000005,0,0,1
0,8668,8586,2012-03-10 00:00:00,845.0,895.0,25.18,29.25,22.63,1,0,0
0,8455,10194,2012-03-10 00:00:00,905.0,813.0,12.459999999999999,40.43,75.8,1,0,0
0,8472,8650,2012-03-10 00:00:00,813.0,867.0,34.3,29.899999999999995,18.0,1,0,0
0,8602,8655,2012-03-10 00:00:00,801.0,801.0,20.97,29.7,27.33,0,0,1
0,8559,10172,2012-03-10 00:00:00,797.0,820.0,21.360000000000003,29.4,27.03,1,0,0
0,10252,9879,2012-03-10 00:00:00,828.0,842.0,21.849999999999998,29.05,26.18,1,0,0
0,8066,8597,2012-03-10 00:00:00,668.0,666.0,19.5,29.25,29.55,0,1,0
0,8540,8686,2012-03-10 00:00:00,829.0,837.0,23.0,29.450000000000003,24.360000000000003,0,0,1
0,9873,9853,2012-03-10 00:00:00,792.0,796.0,19.85,28.200000000000003,30.299999999999997,0,0,1
0,8521,9827,2012-03-10 00:00:00,756.0,824.0,26.500000000000004,26.9,22.8,0,0,1
0,9941,8689,2012-03-10 00:00:00,810.0,746.0,16.05,29.65,43.230000000000004,0,1,0
0,8721,8178,2012-03-10 00:00:00,826.0,854.0,26.04,30.400000000000002,21.36,1,0,0
0,8722,8177,2012-03-10 00:00:00,823.0,793.0,21.13,30.049999999999997,26.779999999999998,1,0,0
0,10264,9771,2012-03-10 00:00:00,819.0,728.0,10.950000000000001,50.0,112.0,1,0,0
0,9905,8165,2012-03-10 00:00:00,794.0,808.0,17.31,30.599999999999998,35.730000000000004,1,0,0
0,9823,8226,2012-03-10 00:00:00,919.0,809.0,11.219999999999999,50.25,106.5,1,0,0
0,9761,8640,2012-03-11 00:00:00,742.0,831.0,51.45,37.230000000000004,13.45,1,0,0
0,8371,8315,2012-03-11 00:00:00,805.0,831.0,24.200000000000003,29.05,23.470000000000002,1,0,0
0,8697,9904,2012-03-11 00:00:00,823.0,831.0,17.95,31.0,32.75,1,0,0
0,9906,7878,2012-03-11 00:00:00,853.0,775.0,12.28,41.65,76.0,1,0,0
0,8593,10219,2012-03-11 00:00:00,796.0,704.0,10.779999999999998,54.25,108.5,1,0,0
0,8464,8611,2012-03-11 00:00:00,741.0,812.0,39.39,32.6,15.6,1,0,0
0,10189,9790,2012-03-11 00:00:00,833.0,822.0,16.15,31.900000000000002,40.03,1,0,0
0,8526,10229,2012-03-11 00:00:00,722.0,800.0,64.5,39.31,12.57,0,0,1
0,10235,9908,2012-03-11 00:00:00,773.0,743.0,12.010000000000002,40.78,78.5,0,1,0
0,8558,8370,2012-03-11 00:00:00,801.0,786.0,18.36,30.199999999999996,32.449999999999996,1,0,0
0,9777,10199,2012-03-11 00:00:00,651.0,704.0,0.0,0.0,0.0,1,0,0
0,10249,7819,2012-03-11 00:00:00,828.0,771.0,13.34,35.199999999999996,63.45,1,0,0
0,7730,10243,2012-03-11 00:00:00,677.0,706.0,0.0,0.0,0.0,0,0,1
0,10260,8659,2012-03-11 00:00:00,897.0,805.0,11.43,49.25,99.0,1,0,0
0,2033,10214,2012-03-11 00:00:00,753.0,736.0,22.049999999999997,27.020000000000003,26.159999999999997,0,1,0
0,9850,8528,2012-03-11 00:00:00,773.0,798.0,16.490000000000002,31.7,38.54,0,1,0
0,10003,8456,2012-03-11 00:00:00,806.0,899.0,55.0,34.2,14.1,1,0,0
0,9836,9847,2012-03-11 00:00:00,745.0,860.0,39.81,30.5,16.32,0,0,1
0,6403,9772,2012-03-11 00:00:00,729.0,870.0,66.0,35.75,12.889999999999999,0,0,1
0,7841,10238,2012-03-11 00:00:00,753.0,749.0,17.95,28.5,33.75,1,0,0
0,8696,8634,2012-03-11 00:00:00,783.0,951.0,109.5,50.25,11.219999999999999,0,0,1
0,8024,8569,2012-03-11 00:00:00,490.0,237.0,0.0,0.0,0.0,1,0,0
0,10267,8661,2012-03-11 00:00:00,858.0,801.0,13.53,36.33,58.6,0,1,0
0,8025,8245,2012-03-11 00:00:00,593.0,507.0,0.0,0.0,0.0,0,0,1
0,9768,7844,2012-03-11 00:00:00,853.0,776.0,15.299999999999999,30.85,43.9,1,0,0
0,9851,8583,2012-03-11 00:00:00,817.0,782.0,14.22,32.0,57.5,0,1,0
0,10211,9764,2012-03-11 00:00:00,731.0,707.0,22.079999999999995,27.22,25.979999999999997,1,0,0
0,2183,1957,2012-03-12 00:00:00,499.0,503.0,0.0,0.0,0.0,1,0,0
0,10205,8305,2012-03-12 00:00:00,852.0,823.0,17.099999999999998,30.499999999999996,36.79,0,0,1
0,9825,10261,2012-03-12 00:00:00,886.0,849.0,13.12,37.519999999999996,63.75,1,0,0
0,8650,8668,2012-03-13 00:00:00,882.0,842.0,15.93,30.799999999999997,44.5,1,0,0
0,10214,9773,2012-03-16 00:00:00,741.0,870.0,63.75,36.45,12.899999999999999,0,0,1
0,9772,10211,2012-03-16 00:00:00,865.0,715.0,10.200000000000001,62.75,154.5,1,0,0
0,8277,9791,2012-03-16 00:00:00,777.0,756.0,17.729999999999997,30.849999999999998,31.7,1,0,0
0,8673,2183,2012-03-16 00:00:00,617.0,622.0,0.0,0.0,0.0,0,1,0
0,8226,10269,2012-03-16 00:00:00,812.0,826.0,21.499999999999996,29.7,26.46,0,0,1
0,8021,8024,2012-03-16 00:00:00,439.0,490.0,0.0,0.0,0.0,1,0,0
0,8528,8659,2012-03-17 00:00:00,793.0,804.0,24.91,29.45,22.95,0,1,0
0,9879,10003,2012-03-17 00:00:00,843.0,802.0,16.48,30.7,40.73,0,0,1
0,9789,8697,2012-03-17 00:00:00,872.0,794.0,12.27,41.8,77.5,1,0,0
0,8583,4087,2012-03-17 00:00:00,796.0,754.0,20.35,27.680000000000003,29.6,0,0,1
0,8020,8244,2012-03-17 00:00:00,556.0,429.0,0.0,0.0,0.0,0,1,0
0,8569,10265,2012-03-17 00:00:00,293.0,596.0,0.0,0.0,0.0,0,1,0
0,10199,10179,2012-03-17 00:00:00,702.0,718.0,0.0,0.0,0.0,0,1,0
0,9790,8358,2012-03-17 00:00:00,814.0,763.0,16.25,32.2,39.0,0,0,1
0,8165,8721,2012-03-17 00:00:00,807.0,827.0,18.349999999999998,30.4,32.35,0,0,1
0,8406,9905,2012-03-17 00:00:00,764.0,795.0,25.879999999999995,29.2,22.08,1,0,0
0,8177,9823,2012-03-17 00:00:00,803.0,919.0,77.25,41.93,12.27,0,0,1
0,9853,9748,2012-03-17 00:00:00,789.0,856.0,23.150000000000002,27.700000000000003,25.209999999999997,0,0,1
0,1957,2182,2012-03-17 00:00:00,556.0,694.0,0.0,0.0,0.0,1,0,0
0,8481,10249,2012-03-17 00:00:00,766.0,828.0,30.0,28.200000000000003,20.08,1,0,0
0,8689,8521,2012-03-17 00:00:00,784.0,781.0,18.11,27.600000000000005,36.33,1,0,0
0,7819,9847,2012-03-17 00:00:00,771.0,867.0,39.599999999999994,30.249999999999996,16.48,0,1,0
0,9827,8576,2012-03-17 00:00:00,818.0,741.0,13.149999999999999,34.9,70.25,0,1,0
0,7878,9869,2012-03-17 00:00:00,795.0,767.0,18.3,29.6,33.4,1,0,0
0,8370,8603,2012-03-17 00:00:00,792.0,799.0,19.7,29.6,29.8,1,0,0
0,8394,8371,2012-03-17 00:00:00,794.0,805.0,22.229999999999997,29.2,25.51,0,1,0
0,8302,8634,2012-03-17 00:00:00,849.0,955.0,71.25,43.05,12.309999999999999,0,0,1
0,8305,8560,2012-03-17 00:00:00,818.0,798.0,17.61,30.15,35.13,1,0,0
0,8592,9836,2012-03-17 00:00:00,859.0,749.0,12.71,38.31,72.0,0,0,1
0,10219,8526,2012-03-17 00:00:00,721.0,723.0,13.18,36.25,58.65,1,0,0
0,8178,9788,2012-03-17 00:00:00,839.0,831.0,18.8,30.249999999999996,31.549999999999997,0,0,1
0,9927,8485,2012-03-17 00:00:00,712.0,688.0,18.8,29.35,31.2,1,0,0
0,8535,9885,2012-03-17 00:00:00,836.0,892.0,34.55,29.2,18.15,0,0,1
0,10167,8564,2012-03-17 00:00:00,829.0,874.0,46.699999999999996,32.55,15.139999999999999,0,0,1
0,9938,8548,2012-03-17 00:00:00,730.0,711.0,23.35,30.549999999999997,22.7,1,0,0
0,10218,9803,2012-03-17 00:00:00,705.0,752.0,29.15,31.5,18.35,1,0,0
0,9800,8467,2012-03-17 00:00:00,697.0,712.0,22.229999999999997,28.18,25.779999999999998,0,0,1
0,4064,10264,2012-03-17 00:00:00,711.0,815.0,58.25,33.5,13.62,0,0,1
0,9771,7841,2012-03-17 00:00:00,722.0,753.0,26.31,27.550000000000004,21.699999999999996,1,0,0
0,9956,10192,2012-03-17 00:00:00,688.0,745.0,0.0,0.0,0.0,1,0,0
0,9839,8464,2012-03-17 00:00:00,657.0,746.0,25.05,29.8,21.36,0,0,1
0,8350,10189,2012-03-18 00:00:00,781.0,851.0,30.650000000000002,29.75,19.25,0,0,1
0,9857,8533,2012-03-18 00:00:00,818.0,805.0,20.05,25.529999999999998,33.85,0,1,0
0,8661,9906,2012-03-18 00:00:00,807.0,852.0,26.58,29.200000000000003,21.630000000000003,1,0,0
0,8581,10205,2012-03-18 00:00:00,809.0,832.0,21.830000000000002,29.000000000000004,26.500000000000004,1,0,0
0,8315,10267,2012-03-18 00:00:00,836.0,851.0,20.5,30.0,27.4,0,0,1
0,8633,9864,2012-03-18 00:00:00,941.0,844.0,10.589999999999998,62.7,128.0,0,1,0
0,10217,8593,2012-03-18 00:00:00,742.0,800.0,55.4,36.91,13.309999999999999,0,0,1
0,8530,8543,2012-03-18 00:00:00,811.0,861.0,21.37,28.8,27.150000000000002,1,0,0
0,8611,10235,2012-03-18 00:00:00,786.0,766.0,14.430000000000001,34.95,45.5,0,0,1
0,8600,9875,2012-03-18 00:00:00,839.0,871.0,23.220000000000002,28.35,25.11,0,1,0
0,8529,9880,2012-03-18 00:00:00,835.0,774.0,13.799999999999999,34.150000000000006,60.15,1,0,0
0,8551,6269,2012-03-18 00:00:00,769.0,754.0,14.259999999999998,32.95,55.65,0,0,1
0,8639,9873,2012-03-18 00:00:00,848.0,769.0,14.310000000000002,31.900000000000002,55.95,1,0,0
0,9888,8540,2012-03-18 00:00:00,775.0,817.0,18.45,29.700000000000003,32.6,0,1,0
0,10229,9761,2012-03-18 00:00:00,792.0,736.0,10.940000000000001,53.25,99.5,0,1,0
0,9908,8674,2012-03-18 00:00:00,737.0,769.0,18.200000000000003,30.7,30.650000000000002,1,0,0
0,9851,9941,2012-03-18 00:00:00,815.0,801.0,18.200000000000003,28.4,34.83,0,0,1
0,10215,6403,2012-03-18 00:00:00,733.0,716.0,20.51,27.55,28.200000000000003,0,0,1
0,9874,9831,2012-03-18 00:00:00,751.0,786.0,21.609999999999996,27.370000000000005,27.580000000000002,1,0,0
0,10238,10212,2012-03-18 00:00:00,755.0,754.0,28.95,28.35,19.65,0,1,0
0,7844,2033,2012-03-18 00:00:00,776.0,748.0,15.81,29.8,42.08,0,1,0
0,9904,8722,2012-03-18 00:00:00,831.0,799.0,14.410000000000002,34.2,51.35,1,0,0
0,8640,10228,2012-03-18 00:00:00,834.0,779.0,13.38,37.58,52.0,1,0,0
0,8636,8524,2012-03-18 00:00:00,896.0,794.0,14.33,33.45,53.4,0,1,0
0,8602,10260,2012-03-18 00:00:00,794.0,883.0,79.3,43.25,12.08,0,0,1
0,10001,9987,2012-03-18 00:00:00,722.0,757.0,44.65,33.5,14.57,1,0,0
0,9989,9998,2012-03-18 00:00:00,695.0,720.0,18.85,29.25,29.550000000000004,0,1,0
0,10000,8203,2012-03-18 00:00:00,727.0,731.0,18.45,29.35,30.35,1,0,0
0,9997,8635,2012-03-18 00:00:00,706.0,798.0,76.0,40.18,12.030000000000001,0,1,0
0,9993,9994,2012-03-18 00:00:00,703.0,749.0,22.319999999999997,29.45,23.750000000000004,0,1,0
0,9991,8571,2012-03-18 00:00:00,758.0,705.0,13.459999999999999,35.33,53.75,1,0,0
0,9985,1773,2012-03-18 00:00:00,764.0,690.0,11.29,46.25,92.0,1,0,0
0,9984,8342,2012-03-18 00:00:00,702.0,780.0,34.75,30.349999999999998,16.91,0,0,1
0,1601,8033,2012-03-18 00:00:00,556.0,359.0,0.0,0.0,0.0,0,1,0
0,8025,2186,2012-03-18 00:00:00,656.0,299.0,0.0,0.0,0.0,1,0,0
0,9860,10251,2012-03-18 00:00:00,733.0,684.0,16.17,30.599999999999998,40.53,1,0,0
0,10191,7730,2012-03-18 00:00:00,698.0,665.0,0.0,0.0,0.0,1,0,0
0,9777,10243,2012-03-18 00:00:00,655.0,709.0,0.0,0.0,0.0,0,1,0
0,10261,9850,2012-03-18 00:00:00,849.0,773.0,16.1,32.15,40.0,1,0,0
0,8030,8245,2012-03-19 00:00:00,358.0,507.0,0.0,0.0,0.0,0,1,0
0,9764,9768,2012-03-19 00:00:00,735.0,856.0,37.11,29.650000000000002,16.58,1,0,0
0,8686,10233,2012-03-19 00:00:00,850.0,772.0,13.610000000000001,35.85,58.65,1,0,0
0,8558,8696,2012-03-19 00:00:00,804.0,782.0,15.16,32.6,45.9,1,0,0
0,8634,7878,2012-03-20 00:00:00,922.0,788.0,9.490000000000002,112.0,310.0,1,0,0
0,8655,8472,2012-03-20 00:00:00,801.0,814.0,21.63,29.9,26.080000000000002,1,0,0
0,8371,8305,2012-03-20 00:00:00,805.0,818.0,18.95,29.55,31.75,0,1,0
0,8560,8581,2012-03-21 00:00:00,803.0,807.0,18.45,30.0,32.4,0,0,1
0,8668,9825,2012-03-21 00:00:00,846.0,891.0,27.22,29.6,21.07,0,0,1
0,9869,8661,2012-03-21 00:00:00,765.0,796.0,21.36,29.349999999999998,26.95,0,0,1
0,10267,8394,2012-03-21 00:00:00,855.0,785.0,11.68,46.05,92.0,0,0,1
0,8526,8611,2012-03-21 00:00:00,723.0,788.0,67.0,38.83,12.38,0,0,1
0,10205,8633,2012-03-21 00:00:00,843.0,936.0,69.5,42.7,12.409999999999998,0,1,0
0,8342,9989,2012-03-21 00:00:00,774.0,711.0,11.34,45.35,90.0,1,0,0
0,8635,10000,2012-03-21 00:00:00,803.0,730.0,10.860000000000001,52.75,93.5,1,0,0
0,8586,10194,2012-03-21 00:00:00,892.0,824.0,12.78,38.38,71.75,0,1,0
0,1773,9997,2012-03-21 00:00:00,625.0,708.0,20.3,29.8,25.88,1,0,0
0,9994,9984,2012-03-21 00:00:00,734.0,697.0,19.5,29.25,27.8,1,0,0
0,8571,9993,2012-03-21 00:00:00,710.0,709.0,17.13,30.799999999999997,32.6,1,0,0
0,8203,9985,2012-03-21 00:00:00,718.0,754.0,23.310000000000002,29.349999999999998,22.6,0,0,1
0,9998,10001,2012-03-21 00:00:00,711.0,729.0,16.490000000000002,31.5,34.25,1,0,0
0,10172,8650,2012-03-21 00:00:00,827.0,885.0,41.129999999999995,31.900000000000002,16.09,1,0,0
0,8456,8455,2012-03-21 00:00:00,911.0,905.0,16.95,31.6,36.91,1,0,0
0,9987,9991,2012-03-21 00:00:00,752.0,767.0,22.13,29.949999999999996,23.370000000000005,1,0,0
0,9906,8315,2012-03-21 00:00:00,858.0,834.0,16.49,32.25,37.730000000000004,1,0,0
0,8603,8558,2012-03-22 00:00:00,795.0,797.0,18.009999999999998,30.3,33.4,0,1,0
0,9864,8370,2012-03-22 00:00:00,848.0,792.0,15.09,33.9,44.1,1,0,0
0,8696,8302,2012-03-22 00:00:00,774.0,854.0,27.8,29.150000000000002,20.729999999999997,0,0,1
0,10218,8674,2012-03-23 00:00:00,698.0,764.0,29.4,30.799999999999997,18.55,0,0,1
0,1957,8024,2012-03-23 00:00:00,567.0,481.0,0.0,0.0,0.0,1,0,0
0,2186,8020,2012-03-23 00:00:00,370.0,570.0,0.0,0.0,0.0,0,0,1
0,8721,9790,2012-03-23 00:00:00,824.0,834.0,18.349999999999998,31.599999999999994,31.299999999999997,1,0,0
0,2033,9772,2012-03-23 00:00:00,741.0,862.0,71.25,36.33,12.69,0,1,0
0,8467,9860,2012-03-24 00:00:00,720.0,695.0,21.85,28.7,25.979999999999997,1,0,0
0,8244,8021,2012-03-24 00:00:00,365.0,439.0,0.0,0.0,0.0,0,0,1
0,8540,8600,2012-03-24 00:00:00,812.0,840.0,21.929999999999996,29.499999999999996,25.73,0,1,0
0,8661,8634,2012-03-24 00:00:00,805.0,951.0,112.0,53.3,11.010000000000002,0,0,1
0,8673,8569,2012-03-24 00:00:00,618.0,292.0,0.0,0.0,0.0,0,1,0
0,8030,8033,2012-03-24 00:00:00,419.0,428.0,0.0,0.0,0.0,0,0,1
0,8485,8066,2012-03-24 00:00:00,686.0,671.0,18.7,29.2,31.799999999999997,0,0,1
0,8457,9800,2012-03-24 00:00:00,675.0,703.0,28.9,29.2,19.950000000000003,0,1,0
0,10003,8668,2012-03-24 00:00:00,806.0,845.0,19.7,29.150000000000002,30.249999999999996,0,0,1
0,8305,10267,2012-03-24 00:00:00,818.0,858.0,26.5,29.3,21.48,1,0,0
0,8633,8560,2012-03-24 00:00:00,927.0,805.0,10.100000000000001,73.25,169.0,1,0,0
0,8472,10172,2012-03-24 00:00:00,822.0,815.0,17.919999999999998,30.049999999999997,34.3,1,0,0
0,10194,8456,2012-03-24 00:00:00,832.0,908.0,52.5,32.9,14.610000000000003,0,1,0
0,9825,10252,2012-03-24 00:00:00,890.0,819.0,12.06,42.33,85.0,1,0,0
0,8559,8655,2012-03-24 00:00:00,797.0,801.0,21.529999999999998,30.049999999999997,26.0,1,0,0
0,8455,8586,2012-03-24 00:00:00,910.0,896.0,16.88,31.6,37.410000000000004,0,1,0
0,9931,9777,2012-03-24 00:00:00,772.0,650.0,0.0,0.0,0.0,1,0,0
0,8650,8528,2012-03-24 00:00:00,874.0,793.0,11.7,45.25,97.8,0,0,1
0,8564,8686,2012-03-24 00:00:00,875.0,853.0,15.02,32.4,48.15,1,0,0
0,9768,4064,2012-03-24 00:00:00,844.0,712.0,11.760000000000002,41.849999999999994,88.0,1,0,0
0,9761,8464,2012-03-24 00:00:00,736.0,745.0,21.93,29.8,24.29,0,1,0
0,9850,8602,2012-03-24 00:00:00,774.0,806.0,15.77,32.3,42.2,1,0,0
0,8697,8406,2012-03-24 00:00:00,774.0,769.0,16.130000000000003,31.65,40.08,0,1,0
0,8521,8481,2012-03-24 00:00:00,777.0,769.0,20.28,26.8,30.7,0,0,1
0,9905,8177,2012-03-24 00:00:00,794.0,805.0,15.369999999999997,32.2,45.4,0,0,1
0,9873,9851,2012-03-24 00:00:00,783.0,815.0,22.18,27.6,26.429999999999996,1,0,0
0,8597,9927,2012-03-24 00:00:00,688.0,726.0,27.4,29.0,20.88,1,0,0
0,10251,9938,2012-03-24 00:00:00,677.0,730.0,30.3,29.650000000000002,19.1,0,0,1
0,4087,8639,2012-03-24 00:00:00,752.0,848.0,32.0,28.6,18.900000000000002,0,0,1
0,9748,9874,2012-03-24 00:00:00,860.0,754.0,12.28,40.28,78.8,1,0,0
0,10189,8178,2012-03-24 00:00:00,851.0,839.0,17.39,31.75,34.0,1,0,0
0,10228,9839,2012-03-24 00:00:00,773.0,719.0,11.260000000000002,48.5,94.0,1,0,0
0,10249,9853,2012-03-24 00:00:00,829.0,798.0,15.91,30.249999999999996,43.08,1,0,0
0,9831,8592,2012-03-24 00:00:00,773.0,859.0,26.7,27.6,22.220000000000002,0,1,0
0,8358,8350,2012-03-24 00:00:00,753.0,765.0,17.689999999999998,30.699999999999996,34.35,1,0,0
0,9803,8277,2012-03-24 00:00:00,750.0,780.0,19.8,30.55,27.1,1,0,0
0,8576,8689,2012-03-24 00:00:00,748.0,804.0,22.069999999999997,27.620000000000005,26.6,0,1,0
0,9788,8226,2012-03-24 00:00:00,826.0,820.0,15.100000000000001,32.7,46.5,0,0,1
0,10217,8611,2012-03-24 00:00:00,728.0,803.0,52.0,34.35,13.900000000000002,0,1,0
0,9823,9904,2012-03-24 00:00:00,905.0,827.0,10.629999999999999,60.0,134.5,1,0,0
0,8659,10261,2012-03-25 00:00:00,798.0,849.0,21.060000000000002,29.45,27.5,0,0,1
0,8548,9925,2012-03-25 00:00:00,765.0,785.0,33.45,30.400000000000002,17.71,1,0,0
0,10238,9771,2012-03-25 00:00:00,747.0,722.0,18.900000000000002,28.200000000000003,30.900000000000002,1,0,0
0,8394,9906,2012-03-25 00:00:00,787.0,852.0,38.73,31.549999999999997,16.37,1,0,0
0,8370,10205,2012-03-25 00:00:00,788.0,851.0,19.55,29.7,29.95,0,0,1
0,8558,9864,2012-03-25 00:00:00,799.0,837.0,21.53,29.549999999999997,26.25,0,0,1
0,10211,10214,2012-03-25 00:00:00,725.0,738.0,24.78,27.5,22.78,0,0,1
0,6403,9773,2012-03-25 00:00:00,725.0,878.0,77.25,39.19,12.179999999999998,0,1,0
0,9847,9827,2012-03-25 00:00:00,867.0,824.0,15.06,31.4,48.75,0,1,0
0,7841,7844,2012-03-25 00:00:00,753.0,782.0,22.029999999999998,27.800000000000004,25.580000000000002,0,0,1
0,9941,8583,2012-03-25 00:00:00,810.0,772.0,15.45,30.6,46.35,1,0,0
0,8315,9869,2012-03-25 00:00:00,852.0,777.0,12.55,39.91,72.5,0,1,0
0,9836,7819,2012-03-25 00:00:00,749.0,773.0,20.35,28.1,29.000000000000004,1,0,0
0,9885,8636,2012-03-25 00:00:00,898.0,891.0,14.889999999999999,32.7,49.2,1,0,0
0,8524,9857,2012-03-25 00:00:00,803.0,815.0,20.73,24.759999999999998,33.25,1,0,0
0,10179,7730,2012-03-25 00:00:00,719.0,652.0,0.0,0.0,0.0,1,0,0
0,10192,10191,2012-03-25 00:00:00,713.0,691.0,0.0,0.0,0.0,1,0,0
0,10229,10219,2012-03-25 00:00:00,798.0,725.0,11.5,45.75,85.5,1,0,0
0,9791,9908,2012-03-25 00:00:00,730.0,733.0,16.11,31.799999999999997,37.46000000000001,1,0,0
0,10269,8165,2012-03-25 00:00:00,827.0,808.0,16.39,31.95,38.62,1,0,0
0,2182,8025,2012-03-25 00:00:00,730.0,594.0,0.0,0.0,0.0,1,0,0
0,1601,10265,2012-03-25 00:00:00,556.0,546.0,0.0,0.0,0.0,1,0,0
0,10199,9956,2012-03-25 00:00:00,703.0,685.0,0.0,0.0,0.0,1,0,0
0,8593,8640,2012-03-25 00:00:00,795.0,832.0,18.91,30.799999999999997,29.25,1,0,0
0,8581,8371,2012-03-25 00:00:00,809.0,780.0,18.5,29.75,32.2,0,0,1
0,8722,9789,2012-03-25 00:00:00,823.0,875.0,67.5,40.51,12.7,0,0,1
0,8533,8551,2012-03-25 00:00:00,812.0,765.0,21.7,22.25,35.0,0,1,0
0,9880,10167,2012-03-25 00:00:00,704.0,822.0,34.55,29.599999999999998,17.8,0,1,0
0,6269,9888,2012-03-25 00:00:00,754.0,779.0,21.08,28.349999999999998,27.85,0,1,0
0,10233,8535,2012-03-25 00:00:00,772.0,850.0,21.11,26.600000000000005,29.8,0,1,0
0,8543,8529,2012-03-25 00:00:00,861.0,830.0,16.05,30.75,42.33,1,0,0
0,8526,10235,2012-03-25 00:00:00,718.0,777.0,58.0,36.66,13.15,0,0,1
0,8603,8696,2012-03-25 00:00:00,798.0,772.0,15.069999999999999,32.75,46.18,0,1,0
0,10260,9879,2012-03-26 00:00:00,884.0,835.0,11.1,50.75,119.0,1,0,0
0,8245,2183,2012-03-26 00:00:00,491.0,560.0,0.0,0.0,0.0,1,0,0
0,10212,9764,2012-03-26 00:00:00,754.0,708.0,14.91,31.049999999999997,47.3,1,0,0
0,7878,8302,2012-03-26 00:00:00,794.0,856.0,26.36,28.9,21.83,0,0,1
0,10264,10215,2012-03-26 00:00:00,813.0,727.0,11.64,41.9,94.0,1,0,0
0,2182,8020,2012-03-28 00:00:00,665.0,566.0,0.0,0.0,0.0,1,0,0
0,8066,8467,2012-03-28 00:00:00,676.0,716.0,23.65,28.7,23.970000000000002,0,0,1
0,8569,8030,2012-03-30 00:00:00,294.0,231.0,0.0,0.0,0.0,0,0,1
0,9908,10218,2012-03-30 00:00:00,729.0,703.0,11.96,42.03,77.0,1,0,0
0,10265,8673,2012-03-30 00:00:00,409.0,554.0,0.0,0.0,0.0,0,1,0
0,9789,10269,2012-03-30 00:00:00,872.0,826.0,11.73,46.35,89.8,0,1,0
0,10215,10212,2012-03-30 00:00:00,723.0,758.0,26.56,27.800000000000004,21.43,0,0,1
0,8697,9905,2012-03-31 00:00:00,813.0,796.0,18.500000000000004,30.849999999999998,31.25,0,0,1
0,8583,9873,2012-03-31 00:00:00,786.0,779.0,21.479999999999997,27.380000000000003,28.05,1,0,0
0,8178,8358,2012-03-31 00:00:00,854.0,753.0,15.06,34.0,44.65,0,0,1
0,8602,8559,2012-03-31 00:00:00,799.0,794.0,21.04,30.349999999999998,26.679999999999996,0,0,1
0,8165,9823,2012-03-31 00:00:00,808.0,900.0,78.0,43.25,12.16,0,0,1
0,9927,8548,2012-03-31 00:00:00,744.0,770.0,27.1,29.9,20.45,0,0,1
0,8177,8721,2012-03-31 00:00:00,805.0,828.0,21.48,30.25,25.869999999999997,0,0,1
0,8668,8659,2012-03-31 00:00:00,850.0,806.0,16.14,31.6,40.8,1,0,0
0,10252,8455,2012-03-31 00:00:00,796.0,910.0,39.33,30.999999999999996,16.65,0,0,1
0,8350,9790,2012-03-31 00:00:00,766.0,834.0,22.52,30.0,24.729999999999997,0,0,1
0,9800,8597,2012-03-31 00:00:00,702.0,692.0,22.229999999999997,28.35,25.91,1,0,0
0,9860,8485,2012-03-31 00:00:00,732.0,688.0,18.35,29.250000000000004,33.1,1,0,0
0,9938,8457,2012-03-31 00:00:00,728.0,677.0,12.6,39.18,70.5,1,0,0
0,9956,10179,2012-03-31 00:00:00,678.0,719.0,0.0,0.0,0.0,0,0,1
0,10191,9931,2012-03-31 00:00:00,685.0,782.0,0.0,0.0,0.0,0,0,1
0,2182,2186,2012-03-31 00:00:00,745.0,306.0,0.0,0.0,0.0,1,0,0
0,8033,8244,2012-03-31 00:00:00,420.0,365.0,0.0,0.0,0.0,0,0,1
0,8024,1601,2012-03-31 00:00:00,372.0,492.0,0.0,0.0,0.0,0,0,1
0,8406,8722,2012-03-31 00:00:00,769.0,830.0,17.95,30.799999999999997,33.05,1,0,0
